交易日期,总资金,可用资金,在投份数,投出资金,1_资金,1_余数,1_股票,2_资金,2_余数,2_股票,3_资金,3_余数,3_股票,净值,基准净值,资金使用率
2013-12-03,93.66428250148496,31.12847809006061,2,30.493340463975272,30.92742403530244,1.0,sz000985 sz002351 sz002593 ,31.13145544878686,2.0,sz000932 sz000949 sz002335 ,31.404348962637478,3.0,sh600605 sh600876 sz000601 ,31.221427500494986,1.1850714093236308,0.9978534607922184
2013-12-04,95.62313793911832,32.02173432315006,2,31.12847809006061,31.971190528559877,3.0,sz000756 sz000909 sz002397 ,32.02173432315006,1.0,sz000932 sz000949 sz002335 ,31.630213087408396,2.0,sh600605 sh600876 sz000601 ,31.87437931303944,1.1968251635187754,1.0000000000000002
2013-12-05,94.97375490158329,31.605002305962444,2,31.87437931303944,31.978890537548498,2.0,sz000756 sz000909 sz002397 ,31.38986205807235,3.0,sz002169 sz002209 sz002364 ,31.457647295851817,1.0,sh600605 sh600876 sz000601 ,31.657918300527765,1.2126797481688327,0.9984484659971239
2013-12-06,94.50894124116708,31.697669177587102,2,31.605002305962444,31.6976691775871,1.0,sz000756 sz000909 sz002397 ,31.04518862750546,2.0,sz002169 sz002209 sz002364 ,31.766083436074524,3.0,sh600356 sz000019 sz002159 ,31.50298041372236,1.209279537492955,1.0
2013-12-09,95.15402377556259,31.646431069526084,2,31.50298041372236,31.600129542854386,3.0,sz000037 sz000973 sz002122 ,31.45174230566134,1.0,sz002169 sz002209 sz002364 ,31.90746316318212,2.0,sh600356 sz000019 sz002159 ,31.718007925187532,1.2014845300213106,0.9979539618385035
2013-12-10,96.32113069582189,32.27777836293035,2,31.646431069526084,31.636994923511107,2.0,sz000037 sz000973 sz002122 ,32.40635740938043,3.0,sh600605 sh600834 sz002418 ,32.277778362930356,1.0,sh600356 sz000019 sz002159 ,32.10704356527396,1.2007888096812895,1.0
2013-12-11,96.00218186939722,32.368436437515776,2,32.10704356527396,32.19770163985938,1.0,sz000037 sz000973 sz002122 ,31.762162661577886,2.0,sh600605 sh600834 sz002418 ,31.871582770303576,3.0,sh600183 sh600721 sz002169 ,32.00072728979907,1.2019891722397766,0.9982215529446128
2013-12-12,96.82456271006053,32.498014550218954,2,32.00072728979907,32.41125829507565,3.0,sz002285 sz300194 sz300219 ,32.13030540250226,1.0,sh600605 sh600834 sz002418 ,31.91528986476591,2.0,sh600183 sh600721 sz002169 ,32.27485423668684,1.1821170475980483,0.9962023154308705
2013-12-13,97.17798419698464,32.64260888853263,2,32.27485423668684,32.355990391519576,2.0,sz002285 sz300194 sz300219 ,32.17938491693245,3.0,sh600183 sz002164 sz002285 ,32.419448575000516,1.0,sh600183 sh600721 sz002169 ,32.39266139899488,1.180769701869134,0.9977035918641846
2013-12-16,97.01905128217959,32.2173608444055,2,32.39266139899488,31.967413354867748,1.0,sz002285 sz300194 sz300219 ,32.40896380527567,2.0,sh600183 sz002164 sz002285 ,32.392726632498416,3.0,sz002136 sz002285 sz300145 ,32.33968376072653,1.1791185909213375,0.997423727750019
2013-12-17,97.16639330188971,32.574080938211914,2,32.2173608444055,32.11695133460075,3.0,sz002198 sz002427 sz002599 ,32.574080938211914,1.0,sh600183 sz002164 sz002285 ,32.475361029077064,2.0,sz002136 sz002285 sz300145 ,32.38879776729657,1.160147963058228,1.0000000000000002
2013-12-18,96.73820241352038,32.364560541414654,2,32.38879776729657,32.23410639319644,2.0,sz002198 sz002427 sz002599 ,32.1395354789093,3.0,sh600479 sz000838 sz002175 ,32.17927737049931,1.0,sz002136 sz002285 sz300145 ,32.24606747117346,1.1544940104358035,0.9980846949158376
2013-12-19,96.2055764820835,32.380155894572766,2,32.24606747117346,32.26166282433157,1.0,sz002198 sz002427 sz002599 ,31.775000291658724,2.0,sh600479 sz000838 sz002175 ,32.050420295852035,3.0,sz000567 sz000655 sz000708 ,32.06852549402783,1.1549104627520133,0.9987683346997746
2013-12-20,94.98682610170194,31.84657219309171,2,32.06852549402783,31.699722913449552,3.0,sh600117 sz000430 sz002228 ,31.534941792546775,1.0,sh600479 sz000838 sz002175 ,31.440530995160675,2.0,sz000567 sz000655 sz000708 ,31.662275367233978,1.1427500551186873,0.9967192250406253
2013-12-23,94.3776930505773,31.270362731987763,2,31.662275367233978,31.428399366637922,2.0,sh600117 sz000430 sz002228 ,31.678930951951617,3.0,sh600847 sz000821 sz002228 ,31.08606590613003,1.0,sz000567 sz000655 sz000708 ,31.459231016859103,1.1161607995884455,0.9980472416743758
2013-12-24,95.17654348300579,31.472863730820972,2,31.270362731987763,31.472863730820976,1.0,sh600117 sz000430 sz002228 ,32.11775818746162,2.0,sh600847 sz000821 sz002228 ,31.58592156472319,3.0,sh600775 sz002053 sz002119 ,31.72551449433526,1.11932583719164,1.0
2013-12-25,95.89178008415638,32.354158994475114,2,31.472863730820972,31.448531509757263,3.0,sz000951 sz000971 sz002133 ,32.354158994475114,1.0,sh600847 sz000821 sz002228 ,32.08908957992401,2.0,sh600775 sz002053 sz002119 ,31.963926694718793,1.121114132431835,1.0
2013-12-26,94.2445042621246,31.894523556430983,2,31.963926694718793,30.797645821453237,2.0,sz000951 sz000971 sz002133 ,31.552334884240377,3.0,sh600282 sz000838 sz002580 ,31.504291256674662,1.0,sh600775 sz002053 sz002119 ,31.414834754041532,1.1293745866098317,0.9958593628051673
2013-12-27,95.53574726079731,31.55046754803836,2,31.414834754041532,31.070778745648912,1.0,sz000951 sz000971 sz002133 ,32.0840856289974,2.0,sh600282 sz000838 sz002580 ,31.901194083761556,3.0,sh600992 sz000572 sz000951 ,31.845249086932437,1.1098846182112134,0.99497896006319
2013-12-30,95.71665567506824,32.039792119308814,2,31.55046754803836,31.675482313638124,3.0,sh600223 sz000821 sz000951 ,32.039792119308814,1.0,sh600282 sz000838 sz002580 ,32.0013812421213,2.0,sh600992 sz000572 sz000951 ,31.905551891689413,1.1285759780505118,1.0
2013-12-31,96.38710922799855,32.30164627829177,2,31.905551891689413,32.071949688822684,2.0,sh600223 sz000821 sz000951 ,32.01351326088408,3.0,sh600657 sh601000 sz300092 ,32.16740605067237,1.0,sh600992 sz000572 sz000951 ,32.12903640933285,1.1266064035667902,0.9986072802816207
2014-01-02,96.64947242270394,32.09448667035385,2,32.12903640933285,31.921876801394934,1.0,sh600223 sz000821 sz000951 ,32.093998182152006,2.0,sh600657 sh601000 sz300092 ,32.460987570198085,3.0,sh600052 sz000506 sz000517 ,32.21649080756798,1.1415839886333004,0.9982140629986681
2014-01-03,95.93929913038238,31.63045853538153,2,32.09448667035385,32.27167305632682,3.0,sz002133 sz002171 sz002442 ,31.63045853538153,1.0,sh600657 sh601000 sz300092 ,32.03716753867405,2.0,sh600052 sz000506 sz000517 ,31.979766376794128,1.137639940226843,1.0000000000000002
2014-01-06,93.69813462772981,30.823958896257132,2,31.63045853538153,31.761848311423766,2.0,sz002133 sz002171 sz002442 ,31.11232742004892,3.0,sh600227 sz000567 sz002133 ,30.823958896257132,1.0,sh600052 sz000506 sz000517 ,31.232711542576606,1.1223536905024365,1.0
2014-01-07,93.69925061564629,31.92713642683575,2,30.823958896257132,31.927136426835748,1.0,sz002133 sz002171 sz002442 ,31.016648313240747,2.0,sh600227 sz000567 sz002133 ,30.755465875569787,3.0,sz000838 sz000971 sz002040 ,31.233083538548765,1.0968080154822262,0.9999999999999999
2014-01-08,93.81473766764663,31.56450865400399,2,31.233083538548765,31.058373474452953,3.0,sh600876 sh601677 sz002427 ,30.870455765717004,1.0,sh600227 sz000567 sz002133 ,31.19185553918969,2.0,sz000838 sz000971 sz002040 ,31.271579222548876,1.0964944513853154,0.9926018778547805
2014-01-09,92.50818158734432,30.90131201629293,2,31.271579222548876,30.888916261765058,2.0,sh600876 sh601677 sz002427 ,30.717953309286337,3.0,sh600012 sh600847 sz002171 ,30.608382584837816,1.0,sz000838 sz000971 sz002040 ,30.836060529114775,1.0984101320398802,0.9968334754134309
2014-01-10,90.65481283162418,30.395602786690773,2,30.836060529114775,30.330351299512618,1.0,sh600876 sh601677 sz002427 ,30.220109573022906,2.0,sh600012 sh600847 sz002171 ,30.039100471910498,3.0,sh600593 sh600876 sz002225 ,30.218270943874728,1.0887631366208557,0.9992802203750687
2014-01-13,89.93051517677463,30.836141781968436,2,30.218270943874728,29.706038165160876,3.0,sh600282 sh600356 sh600876 ,30.658809939152388,1.0,sh600012 sh600847 sz002171 ,29.38833522964532,2.0,sh600593 sh600876 sz002225 ,29.976838392258212,1.0802528110531333,0.9980281237968284
2014-01-14,91.45074789598182,30.916934941598246,2,29.976838392258212,30.122201139532958,2.0,sh600282 sh600356 sh600876 ,30.41161181485062,3.0,sz000967 sz002053 sz002171 ,30.057631551888022,1.0,sh600593 sh600876 sz002225 ,30.48358263199394,1.0747801376742352,0.9906036483081843
2014-01-15,91.04379393803057,30.47294311520629,2,30.48358263199394,30.039590805601982,1.0,sh600282 sh600356 sh600876 ,30.30501673373678,2.0,sz000967 sz002053 sz002171 ,30.26583408908749,3.0,sh600282 sz000655 sz002427 ,30.34793131267686,1.0841723622645199,0.9952401773821148
2014-01-16,92.03796820256724,30.928755915245706,2,30.34793131267686,30.762096438845816,3.0,sh600861 sz000985 sz002171 ,30.803744112716277,1.0,sz000967 sz002053 sz002171 ,30.347115848475724,2.0,sh600282 sz000655 sz002427 ,30.679322734189082,1.0822566816099548,0.9986417366118482
2014-01-17,90.90546607697244,30.28374670870277,2,30.679322734189082,30.454244831746628,2.0,sh600861 sz000985 sz002171 ,30.16747453652306,3.0,sh600241 sh600853 sz000655 ,30.034313527646145,1.0,sh600282 sz000655 sz002427 ,30.301822025657483,1.0836775189240824,0.9972561256014527
2014-01-20,90.54259378555842,30.363234357320945,2,30.28374670870277,30.363234357320945,1.0,sh600861 sz000985 sz002171 ,30.23151413792466,2.0,sh600241 sh600853 sz000655 ,29.94784529031282,3.0,sz000605 sz000803 sz000971 ,30.18086459518614,1.0673378898116155,1.0
2014-01-21,91.09906113984349,30.562894927378306,2,30.18086459518614,30.49039258546826,3.0,sh600768 sh600984 sz000950 ,30.380525165243505,1.0,sh600241 sh600853 sz000655 ,30.045773626996922,2.0,sz000605 sz000803 sz000971 ,30.36635371328116,1.0612135910438243,0.9979981158987484
2014-01-22,93.17295763941215,30.763824374932224,2,30.36635371328116,31.20820526069876,2.0,sh600768 sh600984 sz000950 ,31.20092800378115,3.0,sh600613 sz000862 sz002534 ,30.567283160835075,1.0,sz000605 sz000803 sz000971 ,31.057652546470717,1.071708189412311,0.9978905766321405
2014-01-23,93.99916626685282,31.20489888549528,2,30.763824374932224,31.20489888549528,1.0,sh600768 sh600984 sz000950 ,31.922071349526792,2.0,sh600613 sz000862 sz002534 ,30.87219603183076,3.0,sz000985 sz002053 sz002135 ,31.333055422284275,1.0993361260135703,1.0
2014-01-24,94.83793438664877,32.07868937588907,2,31.20489888549528,31.759415128411582,3.0,sh600365 sh600768 sz000488 ,32.07868937588907,1.0,sh600613 sz000862 sz002534 ,30.999829882348113,2.0,sz000985 sz002053 sz002135 ,31.61264479554959,1.0935008941476188,1.0
2014-01-27,94.08508096110765,31.28330786945045,2,31.61264479554959,31.313505001897198,2.0,sh600365 sh600768 sz000488 ,31.488268089760002,3.0,sh600282 sh600356 sh601588 ,30.817263289110972,1.0,sz000985 sz002053 sz002135 ,31.36169365370255,1.100257220548246,0.9950465623712208
2014-01-28,94.55452156806857,31.382490445671014,2,31.28330786945045,31.382490445671017,1.0,sh600365 sh600768 sz000488 ,31.3320779091149,2.0,sh600282 sh600356 sh601588 ,31.839953213282666,3.0,sh600236 sh600774 sz000421 ,31.518173856022855,1.0856764900418892,1.0000000000000002
2014-01-29,95.89609358523808,31.276279913971766,2,31.382490445671014,31.540897270376334,3.0,sh600847 sz000534 sz000622 ,31.276279913971766,1.0,sh600282 sh600356 sh601588 ,33.07891640088997,2.0,sh600236 sh600774 sz000421 ,31.965364528412692,1.0876019695744827,1.0
2014-01-30,95.237809649587,32.576399944728166,2,31.276279913971766,31.610254879000323,2.0,sh600847 sz000534 sz000622 ,31.051154825858536,3.0,sh600241 sh600806 sh600847 ,32.57639994472816,1.0,sh600236 sh600774 sz000421 ,31.745936549862336,1.0914872247127694,1.0
2014-02-07,96.00129844489962,32.538685397693044,2,31.745936549862336,31.708222002827217,1.0,sh600847 sz000534 sz000622 ,31.22108062366947,2.0,sh600241 sh600806 sh600847 ,32.24153242353711,3.0,sh600241 sz000761 sz002186 ,32.00043281496654,1.0790769456897173,0.9913494566394591
2014-02-10,97.75327838933852,32.42057995822784,2,32.00043281496654,32.50478704734169,3.0,sh600462 sh600533 sh600725 ,31.882327375501337,1.0,sh600241 sh600806 sh600847 ,32.827911383768985,2.0,sh600241 sz000761 sz002186 ,32.58442612977951,1.0839910830209931,0.9944937643872902
2014-02-11,98.95097014185153,33.2111021412338,2,32.42057995822784,32.83265071008361,2.0,sh600462 sh600533 sh600725 ,32.9072172905341,3.0,sh600847 sh601003 sh601233 ,33.21110214123381,1.0,sh600241 sz000761 sz002186 ,32.98365671395051,1.110962494794345,1.0
2014-02-12,99.1847673360047,32.99861291366226,2,32.98365671395051,32.77116748637896,1.0,sh600462 sh600533 sh600725 ,33.07113264794246,2.0,sh600847 sh601003 sh601233 ,33.11502177439998,3.0,sh600847 sz000565 sz000761 ,33.06158911200156,1.1197961833370067,0.9977068512293547
2014-02-13,98.54122709917979,33.191917552930576,2,32.99861291366226,32.526966965818325,3.0,sh600377 sh600726 sz000936 ,33.19191755293057,1.0,sh600847 sh601003 sh601233 ,32.822342580430906,2.0,sh600847 sz000565 sz000761 ,32.847075699726595,1.1225839641361053,1.0
2014-02-14,99.47348481576128,33.38670794519913,2,32.847075699726595,32.97972692752875,2.0,sh600377 sh600726 sz000936 ,33.10704994303341,3.0,sz000736 sz000838 sz000882 ,33.04186609199515,1.0,sh600847 sz000565 sz000761 ,33.15782827192043,1.116851620489453,0.9965333289183277
2014-02-17,100.7204251655117,33.288619730857,2,33.15782827192043,33.059740057578296,1.0,sh600377 sh600726 sz000936 ,33.77549793772665,2.0,sz000736 sz000838 sz000882 ,33.656307496928065,3.0,sh601003 sz000151 sz000803 ,33.57347505517057,1.1247005217902541,0.9977275743931523
2014-02-18,100.0029990393701,33.20103031775917,2,33.288619730857,33.37864946116864,3.0,sh600721 ,33.20103031775916,1.0,sz000736 sz000838 sz000882 ,33.423319260442284,2.0,sh601003 sz000151 sz000803 ,33.33433301312336,1.1325788197251407,1.0
2014-02-19,100.94226485421434,33.6109825972738,2,33.20103031775917,34.1778565609431,2.0,sh600721 ,33.15342569599745,3.0,sh600012 sh600883 ,33.610982597273804,1.0,sh601003 sz000151 sz000803 ,33.64742161807145,1.1182675583645665,1.0
2014-02-20,100.72403486818874,34.42133453376757,2,33.6109825972738,34.42133453376757,1.0,sh600721 ,32.77391315369092,2.0,sh600012 sh600883 ,33.52878718073026,3.0,sh600876 sz000736 sz000806 ,33.574678289396246,1.131113887459885,1.0000000000000002
2014-02-21,99.60228164577975,33.17780896354823,2,33.574678289396246,33.473685367088855,3.0,sh601003 sz000929 ,32.331152719176906,1.0,sh600012 sh600883 ,32.95078731514267,2.0,sh600876 sz000736 sz000806 ,33.20076054859325,1.120717277871683,0.9914996300247184
2014-02-24,99.33164179295474,32.4312004207558,2,33.17780896354823,33.360070003464486,2.0,sh601003 sz000929 ,33.540371368734455,3.0,sh600774 sz000031 sz002412 ,32.4312004207558,1.0,sh600876 sz000736 sz000806 ,33.11054726431825,1.1093750765537338,1.0
2014-02-25,96.48623606166353,32.42037986717946,2,32.4312004207558,32.420379867179456,1.0,sh601003 sz000929 ,32.35595120697729,2.0,sh600774 sz000031 sz002412 ,31.709904987506803,3.0,sh600847 sz000753 sz002438 ,32.162078687221175,1.0849856691408826,1.0000000000000002
2014-02-26,97.62664459976259,33.09634916794101,2,32.162078687221175,32.695493893786335,3.0,sh600876 sh601890 sz000031 ,32.838047987982726,1.0,sh600774 sz000031 sz002412 ,31.834801538035233,2.0,sh600847 sz000753 sz002438 ,32.54221486658753,1.0572548443203242,0.9973541938164807
2014-02-27,97.4254493406339,31.711211695237694,2,32.54221486658753,32.75898969617558,2.0,sh600876 sh601890 sz000031 ,32.955247949220606,3.0,sh600853 sz000585 sz000761 ,31.15707739388422,1.0,sh600847 sz000753 sz002438 ,32.475149780211304,1.0599495357781523,0.9943122222673458
2014-02-28,98.68642173622891,33.39766589399744,2,31.711211695237694,33.397665893997434,1.0,sh600876 sh601890 sz000031 ,32.99940152715279,2.0,sh600853 sz000585 sz000761 ,32.28935431507868,3.0,sz000655 sz000753 sz000761 ,32.895473912076305,1.0553930574949157,1.0
2014-03-03,100.24709396586013,33.96247936927231,2,32.895473912076305,33.658234278641004,3.0,sh600695 sz000910 sz002462 ,33.46028738735118,1.0,sh600853 sz000585 sz000761 ,32.626380317946825,2.0,sz000655 sz000753 sz000761 ,33.415697988620046,1.0675730628842985,0.994990458455662
2014-03-04,100.88146696434188,33.27014921339991,2,33.415697988620046,33.865558731545256,2.0,sh600695 sz000910 sz002462 ,33.7457590193967,3.0,sh600876 sh601003 sh601677 ,32.72336783274765,1.0,sz000655 sz000753 sz000761 ,33.62715565478063,1.073158423360524,0.9945799620375708
2014-03-05,100.63928763151114,33.989842840864846,2,33.27014921339991,33.989842840864846,1.0,sh600695 sz000910 sz002462 ,33.509767316024984,2.0,sh600876 sh601003 sh601677 ,33.1396774746213,3.0,sh600190 sh600721 sh600981 ,33.54642921050371,1.070169765561842,1.0
2014-03-06,101.22994930605392,33.86905052849874,2,33.54642921050371,34.069447670517995,3.0,sh600721 sh600724 sz002356 ,33.42563689813761,1.0,sh600876 sh601003 sh601677 ,33.29145110703718,2.0,sh600190 sh600721 sh600981 ,33.74331643535131,1.0602288038019636,0.9956197386899747
2014-03-07,100.03531211749616,33.377807008314996,2,33.74331643535131,33.290469802757194,2.0,sh600721 sh600724 sz002356 ,33.36703530642397,3.0,sh600012 sh601003 sz000631 ,33.252072915167574,1.0,sh600190 sh600721 sh600981 ,33.345104039165385,1.0649567624506984,0.9987431029055045
2014-03-10,96.33115917299554,32.13318183401477,2,33.345104039165385,32.10047886486516,1.0,sh600721 sh600724 sz002356 ,32.331283514282234,2.0,sh600012 sh601003 sz000631 ,31.866693824698533,3.0,sh600566 sh600721 sz000042 ,32.110386390998514,1.0623747580901977,0.999660515149715
2014-03-11,97.56264249180614,33.27166988674091,2,32.110386390998514,32.16892178932041,3.0,sh600853 sz000019 sz002458 ,33.248874443724645,1.0,sh600012 sh601003 sz000631 ,32.12205081574484,2.0,sh600566 sh600721 sz000042 ,32.520880830602046,1.0277994169667561,0.9997663507011081
2014-03-12,97.55997005736371,32.716133859470865,2,32.520880830602046,31.993840202007807,2.0,sh600853 sz000019 sz002458 ,32.84999599588504,3.0,sz000672 sz002703 sz300242 ,31.965344803332,1.0,sh600566 sh600721 sz000042 ,32.51999001912124,1.0331251071752272,0.9923043328560124
2014-03-13,98.81561380661718,32.792281813848675,2,32.51999001912124,32.59613797349904,1.0,sh600853 sz000019 sz002458 ,33.09749930751624,2.0,sz000672 sz002703 sz300242 ,32.92583268525228,3.0,sh600012 sh600548 sh601011 ,32.93853793553906,1.035805100316013,0.9980150521482013
2014-03-14,98.67761098607255,32.9591152123663,2,32.792281813848675,32.997259178793,3.0,sh600992 sz002330 sz300242 ,32.9591152123663,1.0,sz000672 sz002703 sz300242 ,32.72123659491326,2.0,sh600012 sh600548 sh601011 ,32.89253699535752,1.048641630533303,1.0
2014-03-17,101.52332853051007,33.63958056127643,2,32.89253699535752,34.06242872350953,2.0,sh600992 sz002330 sz300242 ,33.82131924572411,3.0,sh601011 sz002124 sz002624 ,33.57300234426764,1.0,sh600012 sh600548 sh601011 ,33.84110951017002,1.0400725116974099,0.9993442077011022
2014-03-18,102.00827373132086,34.023040884321176,2,33.63958056127643,34.023040884321176,1.0,sh600992 sz002330 sz300242 ,34.07748955164406,2.0,sh601011 sz002124 sz002624 ,33.907743295355644,3.0,sh600084 sz000585 sz002703 ,34.00275791044029,1.0499693785061603,1.0000000000000002
2014-03-19,102.31517948640447,34.2440344983244,2,34.00275791044029,34.104206311202155,3.0,sh600012 sh601111 sz000089 ,34.22375152444352,1.0,sh601011 sz002124 sz002624 ,33.966938676877916,2.0,sh600084 sz000585 sz002703 ,34.105059828801494,1.047563753950172,0.9998017598758787
2014-03-20,100.91888674412641,33.6612931546323,2,34.105059828801494,33.6609112068229,2.0,sh600012 sh601111 sz000089 ,33.596682382671226,3.0,sh600012 sh601003 sz000488 ,33.52231848510939,1.0,sh600084 sz000585 sz002703 ,33.6396289147088,1.039107322211606,0.99862290722771
2014-03-21,103.7689021348189,34.38993171618019,2,33.6396289147088,34.36826747625669,1.0,sh600012 sh601111 sz000089 ,34.528032689464276,2.0,sh600012 sh601003 sz000488 ,34.85093772917443,3.0,sh600774 sz000488 sz002208 ,34.589634044939636,1.0224982239533567,0.9997912260852932
2014-03-24,105.21339615516877,34.88074976774144,2,34.38993171618019,34.86776012383423,3.0,sh601003 sz000698 sz002170 ,34.88074976774144,1.0,sh600012 sh601003 sz000488 ,35.464886263593094,2.0,sh600774 sz000488 sz002208 ,35.07113205172292,1.0576908943925916,1.0
2014-03-25,104.98601864039516,35.31625823183355,2,34.88074976774144,34.814120896222676,2.0,sh601003 sz000698 sz002170 ,34.85563951233893,3.0,sz000488 sz002036 sz002291 ,35.316258231833544,1.0,sh600774 sz000488 sz002208 ,34.995339546798384,1.066387398642855,1.0
2014-03-26,105.34792857173159,34.96111859320215,2,34.995339546798384,34.640199908166984,1.0,sh601003 sz000698 sz002170 ,35.4278672940724,2.0,sz000488 sz002036 sz002291 ,34.95894268445705,3.0,sh600377 sz002541 sz300019 ,35.11597619057719,1.0653536170108517,0.9969537257221279
2014-03-27,103.01630190669201,34.76678338047102,2,34.96111859320215,34.13473826107441,3.0,sh600847 sh601003 sz000972 ,34.76678338047102,1.0,sz000488 sz002036 sz002291 ,34.114780265146585,2.0,sh600377 sz002541 sz300019 ,34.33876730223067,1.0636927071850268,1.0
2014-03-28,101.04425467297526,33.461130566149556,2,34.33876730223067,33.55981174901606,2.0,sh600847 sh601003 sz000972 ,34.02331235780962,3.0,sh600377 sh601003 sz002043 ,33.03311448790921,1.0,sh600377 sz002541 sz300019 ,33.681418224325085,1.0561769677371935,0.9957640730823776
2014-03-31,101.12212844284556,33.378062424880305,2,33.461130566149556,33.378062424880305,1.0,sh600847 sh601003 sz000972 ,33.86525177498069,2.0,sh600377 sh601003 sz002043 ,33.87881424298456,3.0,sh600117 sh600774 sz002228 ,33.707376147615186,1.0543445775458702,1.0
2014-04-01,102.68525292850185,34.28040354517966,2,33.378062424880305,34.30043926850257,3.0,sh600573 sh600983 sz002563 ,34.28040354517966,1.0,sh600377 sh601003 sz002043 ,34.10441011481961,2.0,sh600117 sh600774 sz002228 ,34.22841764283395,1.0515665956248004,1.0
2014-04-02,102.53049170616538,34.16294168913904,2,34.22841764283395,34.16584226557068,2.0,sh600573 sh600983 sz002563 ,34.20170775145564,3.0,sh600282 sh600593 sz000761 ,34.11095578679333,1.0,sh600117 sh600774 sz002228 ,34.17683056872179,1.059802552607726,0.9994929712958494
2014-04-03,102.43908280693698,34.031911720626404,2,34.16294168913904,34.03191172062641,1.0,sh600573 sh600983 sz002563 ,34.03626978364493,2.0,sh600282 sh600593 sz000761 ,34.370901302665644,3.0,sh600605 sz002337 sz002397 ,34.14636093564566,1.0684353641508042,1.0
2014-04-04,103.62430889618491,34.141740009723215,2,34.031911720626404,34.65981659181735,3.0,sh600148 sz002169 sz300092 ,34.141740009723215,1.0,sh600282 sh600593 sz000761 ,34.82275229464433,2.0,sh600605 sz002337 sz002397 ,34.54143629872831,1.0607334460204303,0.9999999999999999
2014-04-08,105.44706920375029,35.326766541531946,2,34.141740009723215,35.27134844740678,2.0,sh600148 sz002169 sz300092 ,34.84895421481155,3.0,sh600548 sh600697 sz002100 ,35.32676654153195,1.0,sh600605 sz002337 sz002397 ,35.149023067916765,1.0707576982435505,1.0
2014-04-09,105.86652210131794,35.62931229998984,2,35.149023067916765,35.451568826374654,1.0,sh600148 sz002169 sz300092 ,34.9806081081133,2.0,sh600548 sh600697 sz002100 ,35.2566016932148,3.0,sh600774 sh601789 sz002157 ,35.288840700439316,1.096161289532348,0.9983210606139958
2014-04-10,106.8883375905001,35.614999110594276,2,35.288840700439316,35.76018359636371,3.0,sz002380 sz002412 sz300147 ,35.27452751104375,1.0,sh600548 sh600697 sz002100 ,35.51315488354209,2.0,sh600774 sh601789 sz002157 ,35.62944586350003,1.0967982166041983,0.9968146983363618
2014-04-11,106.73575359809087,35.643428377369794,2,35.614999110594276,35.33230230593301,2.0,sz002380 sz002412 sz300147 ,35.76002291478807,3.0,sh600531 sh600834 sz300313 ,35.64342837736979,1.0,sh600774 sh601789 sz002157 ,35.57858453269696,1.1140148453002128,1.0
2014-04-14,108.30673716727,35.87294840160022,2,35.57858453269696,35.80810455692738,1.0,sz002380 sz002412 sz300147 ,36.40507414168311,2.0,sh600531 sh600834 sz300313 ,36.02871462398667,3.0,sh600148 sh600562 sz002558 ,36.10224572242333,1.1125009186448147,0.9994012944497378
2014-04-15,106.72937428240627,35.73390107202027,2,35.87294840160022,35.32358725790809,3.0,sh600479 sz002032 sz002651 ,35.733901072020274,1.0,sh600531 sh600834 sz300313 ,35.6718859524779,2.0,sh600148 sh600562 sz002558 ,35.576458094135425,1.1114916342078827,1.0
2014-04-16,107.3819243046808,36.063301721114165,2,35.576458094135425,35.409288589854945,2.0,sh600479 sz002032 sz002651 ,35.90933399371168,3.0,sz002321 sz002514 sz002534 ,35.90585874322933,1.0,sh600148 sh600562 sz002558 ,35.79397476822693,1.0923103304671609,0.9985338037206511
2014-04-17,107.58661247270382,35.967659614577784,2,35.79397476822693,35.69833266169056,1.0,sh600479 sz002032 sz002651 ,35.6841021677946,2.0,sz002321 sz002514 sz002534 ,35.934850690331444,3.0,sz002558 sz002676 sz002680 ,35.86220415756794,1.0938144582445306,0.9974966499390847
2014-04-18,108.21295946184487,35.97644736313179,2,35.86220415756794,36.05095234111628,3.0,sz000780 sz002558 sz300145 ,35.870991906121944,1.0,sz002321 sz002514 sz002534 ,36.185559757596785,2.0,sz002558 sz002676 sz002680 ,36.07098648728162,1.0900271918865285,0.999025482183148
2014-04-21,109.44553646748558,35.49547872045239,2,35.97644736313179,36.72760879370104,2.0,sz000780 sz002558 sz300145 ,37.222448953332155,3.0,sz002053 sz002228 sz002676 ,35.4954787204524,1.0,sz002558 sz002676 sz002680 ,36.48184548916186,1.089870409838073,1.0
2014-04-22,108.7110230392509,35.9088937358754,2,35.49547872045239,35.90889373587541,1.0,sz000780 sz002558 sz300145 ,37.436678637837225,2.0,sz002053 sz002228 sz002676 ,35.36545066553829,3.0,sh600121 sh600876 sh601003 ,36.2370076797503,1.0716297983880838,1.0000000000000002
2014-04-23,110.79182982060757,38.811202374791186,2,35.9088937358754,36.22108147616653,3.0,sh600876 sz002291 sz002420 ,38.81120237479118,1.0,sz002053 sz002228 sz002676 ,35.75954596964987,2.0,sh600121 sh600876 sh601003 ,36.93060994020252,1.0763038632076618,1.0
2014-04-24,109.82218664896934,37.4485754541631,2,36.93060994020252,35.787025608896634,2.0,sh600876 sz002291 sz002420 ,36.586585585909596,3.0,sh601003 sz002607 sz300313 ,35.567983019574434,1.0,sh600121 sh600876 sh601003 ,36.607395549656445,1.0750545062590324,0.9828760244903909
